state_code,state_fips,county_fips,county_state_name,county_population,county_pop_density,county_area_total,county_area_land,county_area_water,year
IL,17,69,"Hardin County, Illinois",3939,22.20545,181.4975,177.3889,4.108632,2019
IL,17,71,"Henderson County, Illinois",6809,17.97537,395.2276,378.7961,16.43149,2019
IL,17,73,"Henry County, Illinois",49267,59.85881,825.6888,823.0534,2.635414,2019
IL,17,75,"Iroquois County, Illinois",27812,24.89003,1119.033,1117.395,1.63753,2019
IL,17,77,"Jackson County, Illinois",57977,99.34882,602.2236,583.5701,18.65346,2019
IL,17,79,"Jasper County, Illinois",9594,19.39695,498.2178,494.6138,3.604074,2019
IL,17,81,"Jefferson County, Illinois",37985,66.49986,583.8022,571.2042,12.59801,2019
IL,17,83,"Jersey County, Illinois",21937,59.34371,377.5111,369.6601,7.850992,2019
IL,17,85,"Jo Daviess County, Illinois",21588,35.92469,618.6034,600.9238,17.67959,2019
IL,17,87,"Johnson County, Illinois",12494,36.3478,348.6843,343.7347,4.949545,2019
IL,17,89,"Kane County, Illinois",531376,1023.136,524.1818,519.3599,4.821884,2019
IL,17,91,"Kankakee County, Illinois",110637,163.5444,681.3005,676.4952,4.805316,2019
IL,17,93,"Kendall County, Illinois",126054,393.6259,322.2213,320.2381,1.983223,2019
IL,17,95,"Knox County, Illinois",50508,70.50402,719.7968,716.3847,3.412133,2019
IL,17,97,"Lake County, Illinois",701473,1580.25,1368.328,443.9,924.4285,2019
IL,17,99,"LaSalle County, Illinois",109737,96.67029,1148.179,1135.168,13.01089,2019
IL,17,101,"Lawrence County, Illinois",16033,43.07878,374.1386,372.1786,1.960054,2019
IL,17,103,"Lee County, Illinois",34389,47.44706,728.5447,724.7868,3.757903,2019
IL,17,105,"Livingston County, Illinois",36040,34.53338,1045.935,1043.628,2.307276,2019
IL,17,107,"Logan County, Illinois",29003,46.92616,618.9259,618.0561,0.8697863,2019
IL,17,109,"McDonough County, Illinois",30479,51.71866,590.1001,589.3231,0.7770507,2019
IL,17,111,"McHenry County, Illinois",307714,509.9708,611.0683,603.3954,7.67288,2019
IL,17,113,"McLean County, Illinois",172578,145.851,1186.261,1183.249,3.012069,2019
IL,17,115,"Macon County, Illinois",105528,181.7644,585.752,580.5757,5.176342,2019
IL,17,117,"Macoupin County, Illinois",45463,52.68179,867.7036,862.9738,4.729762,2019
IL,17,119,"Madison County, Illinois",264776,370.0541,740.2164,715.5061,24.71024,2019
IL,17,121,"Marion County, Illinois",37743,65.9223,576.103,572.5377,3.565313,2019
IL,17,123,"Marshall County, Illinois",11679,30.19282,398.5376,386.8138,11.72374,2019
IL,17,125,"Mason County, Illinois",13621,25.25439,563.5792,539.3519,24.22734,2019
IL,17,127,"Massac County, Illinois",14219,59.93463,241.8371,237.2418,4.595293,2019
IL,17,129,"Menard County, Illinois",12306,39.14232,315.4106,314.3912,1.019471,2019
IL,17,131,"Mercer County, Illinois",15589,27.77601,568.7348,561.2398,7.49498,2019
IL,17,133,"Monroe County, Illinois",34168,88.67307,398.3594,385.3256,13.03384,2019
IL,17,135,"Montgomery County, Illinois",28828,40.96291,709.7272,703.7587,5.968498,2019
IL,17,137,"Morgan County, Illinois",34247,60.19291,572.4542,568.954,3.500115,2019
IL,17,139,"Moultrie County, Illinois",14641,43.57949,344.4953,335.9608,8.534521,2019
IL,17,141,"Ogle County, Illinois",51025,67.25731,763.4331,758.6536,4.779543,2019
IL,17,143,"Peoria County, Illinois",182770,295.4026,630.5527,618.7149,11.83787,2019
IL,17,145,"Perry County, Illinois",21251,48.09627,447.0238,441.843,5.180867,2019
IL,17,147,"Piatt County, Illinois",16401,37.3439,439.4793,439.1882,0.2911682,2019
IL,17,149,"Pike County, Illinois",15672,18.85123,848.8233,831.3516,17.47171,2019
IL,17,151,"Pope County, Illinois",4203,11.39476,374.3864,368.8537,5.532665,2019
IL,17,153,"Pulaski County, Illinois",5510,27.64459,203.3661,199.3157,4.050406,2019
IL,17,155,"Putnam County, Illinois",5721,35.73458,172.1415,160.097,12.04447,2019
IL,17,157,"Randolph County, Illinois",32295,56.12937,597.0469,575.3672,21.67972,2019
IL,17,159,"Richland County, Illinois",15766,43.79029,361.9163,360.0341,1.882162,2019
IL,17,161,"Rock Island County, Illinois",143873,336.5821,451.2931,427.4529,23.84014,2019
IL,17,163,"St. Clair County, Illinois",262338,398.87,673.902,657.7031,16.19893,2019
IL,17,165,"Saline County, Illinois",23994,63.14372,386.932,379.9903,6.941737,2019
IL,17,167,"Sangamon County, Illinois",196861,226.7283,877.012,868.2684,8.743702,2019
IL,17,169,"Schuyler County, Illinois",6953,15.89982,441.3586,437.3004,4.058178,2019
IL,17,171,"Scott County, Illinois",5005,19.95697,252.6485,250.7896,1.858907,2019
IL,17,173,"Shelby County, Illinois",21737,28.65749,768.0649,758.5104,9.554512,2019
IL,17,175,"Stark County, Illinois",5447,18.90712,288.3569,288.0925,0.2643966,2019
IL,17,177,"Stephenson County, Illinois",45093,79.91718,564.768,564.2467,0.521324,2019
IL,17,179,"Tazewell County, Illinois",133195,206.036,657.9796,646.4646,11.51504,2019
IL,17,181,"Union County, Illinois",16968,41.04388,422.1146,413.4112,8.703387,2019
IL,17,183,"Vermilion County, Illinois",77563,86.34239,901.2266,898.3188,2.907797,2019
IL,17,185,"Wabash County, Illinois",11546,51.70089,227.56,223.323,4.236915,2019
IL,17,187,"Warren County, Illinois",17146,31.61228,543.0299,542.3842,0.6458042,2019
IL,17,189,"Washington County, Illinois",14058,24.98814,563.9046,562.587,1.317653,2019
IL,17,191,"Wayne County, Illinois",16402,22.97747,715.461,713.8297,1.631267,2019
IL,17,193,"White County, Illinois",13868,28.01714,501.8683,494.9827,6.885623,2019
IL,17,195,"Whiteside County, Illinois",56016,81.88285,696.4097,684.0992,12.31039,2019
IL,17,197,"Will County, Illinois",689315,824.6669,849.2232,835.8708,13.35236,2019
IL,17,199,"Williamson County, Illinois",67102,159.6853,444.33,420.214,24.116,2019
IL,17,201,"Winnebago County, Illinois",284819,555.0338,519.1788,513.1562,6.022556,2019
IL,17,203,"Woodford County, Illinois",38700,73.33255,542.5891,527.7329,14.8562,2019
IN,18,1,"Adams County, Indiana",35376,104.3766,339.9666,338.9265,1.04013,2019
IN,18,3,"Allen County, Indiana",372575,566.809,660.0239,657.3203,2.703624,2019
IN,18,5,"Bartholomew County, Indiana",82481,202.6782,409.5324,406.9554,2.576974,2019
IN,18,7,"Benton County, Indiana",8677,21.34997,406.5086,406.4175,0.09113286,2019
IN,18,9,"Blackford County, Indiana",12013,72.77007,165.5831,165.0816,0.5014529,2019
IN,18,11,"Boone County, Indiana",65544,154.9826,423.2506,422.912,0.3386714,2019
IN,18,13,"Brown County, Indiana",15064,48.28399,316.6307,311.9875,4.643262,2019
IN,18,15,"Carroll County, Indiana",20074,53.92979,375.0186,372.2247,2.79396,2019
IN,18,17,"Cass County, Indiana",37880,91.90714,414.8477,412.1551,2.692528,2019
IN,18,19,"Clark County, Indiana",116507,312.4869,376.3997,372.838,3.561736,2019
IN,18,21,"Clay County, Indiana",26234,73.36079,360.3214,357.6025,2.718876,2019
IN,18,23,"Clinton County, Indiana",32273,79.67319,405.2453,405.0672,0.1780383,2019
IN,18,25,"Crawford County, Indiana",10569,34.58292,308.7182,305.6133,3.104938,2019
IN,18,27,"Daviess County, Indiana",33120,77.11314,436.8742,429.4988,7.375396,2019
IN,18,29,"Dearborn County, Indiana",49479,162.1801,307.4019,305.0869,2.315042,2019
IN,18,31,"Decatur County, Indiana",26562,71.29441,373.3228,372.5678,0.7549965,2019
IN,18,33,"DeKalb County, Indiana",42927,118.3108,363.8586,362.8326,1.026035,2019
IN,18,35,"Delaware County, Indiana",115020,293.343,395.9092,392.1008,3.808409,2019
IN,18,37,"Dubois County, Indiana",42543,99.57047,435.3338,427.2652,8.068548,2019
IN,18,39,"Elkhart County, Indiana",204558,441.6481,467.9705,463.1697,4.800827,2019
IN,18,41,"Fayette County, Indiana",23194,107.8686,215.1624,215.0209,0.1414709,2019
IN,18,43,"Floyd County, Indiana",77320,522.5562,149.0099,147.965,1.044943,2019
IN,18,45,"Fountain County, Indiana",16430,41.52475,397.8796,395.6676,2.211981,2019
IN,18,47,"Franklin County, Indiana",22774,59.2416,391.0497,384.4258,6.62391,2019
IN,18,49,"Fulton County, Indiana",20096,54.55044,371.2653,368.393,2.872344,2019
IN,18,51,"Gibson County, Indiana",33656,69.049,499.1641,487.422,11.74214,2019
IN,18,53,"Grant County, Indiana",66452,160.4777,414.9001,414.0886,0.8115111,2019
IN,18,55,"Greene County, Indiana",32159,59.28283,545.9113,542.4673,3.443884,2019
IN,18,57,"Hamilton County, Indiana",323117,819.3715,402.4369,394.3474,8.089549,2019
IN,18,59,"Hancock County, Indiana",75164,245.6688,307.0251,305.9566,1.068466,2019
IN,18,61,"Harrison County, Indiana",39940,82.43285,486.5207,484.5156,2.0051,2019
IN,18,63,"Hendricks County, Indiana",163799,402.5598,408.778,406.8936,1.884486,2019
IN,18,65,"Henry County, Indiana",48255,123.1373,394.832,391.8798,2.95222,2019
IN,18,67,"Howard County, Indiana",82331,280.9221,293.9215,293.0742,0.8473306,2019
IN,18,69,"Huntington County, Indiana",36359,95.01916,387.7201,382.6491,5.070948,2019
IN,18,71,"Jackson County, Indiana",44025,86.32789,513.9061,509.9742,3.931809,2019
IN,18,73,"Jasper County, Indiana",33447,59.76096,561.3896,559.6797,1.709913,2019
IN,18,75,"Jay County, Indiana",20840,54.28422,384.0824,383.9053,0.1770495,2019
IN,18,77,"Jefferson County, Indiana",32201,89.28866,362.8889,360.6393,2.249604,2019
IN,18,79,"Jennings County, Indiana",27710,73.57993,378.3456,376.5972,1.748376,2019
IN,18,81,"Johnson County, Indiana",153716,479.6971,321.7909,320.4439,1.347032,2019
IN,18,83,"Knox County, Indiana",37065,71.82857,524.0446,516.0203,8.024221,2019
IN,18,85,"Kosciusko County, Indiana",79035,148.7198,554.3931,531.4357,22.95732,2019
IN,18,87,"LaGrange County, Indiana",39193,103.2401,386.7025,379.6297,7.072848,2019
IN,18,89,"Lake County, Indiana",485707,973.7723,626.6523,498.7891,127.8632,2019
IN,18,91,"LaPorte County, Indiana",110154,184.1208,613.2595,598.2702,14.98927,2019
IN,18,93,"Lawrence County, Indiana",45548,101.4029,451.9288,449.1786,2.750167,2019
IN,18,95,"Madison County, Indiana",129455,286.4555,452.9044,451.9201,0.9843177,2019
IN,18,97,"Marion County, Indiana",951869,2400.26,403.0101,396.5692,6.440843,2019
IN,18,99,"Marshall County, Indiana",46461,104.7316,449.7428,443.6198,6.123032,2019
IN,18,101,"Martin County, Indiana",10212,30.41453,340.4066,335.7605,4.646062,2019
IN,18,103,"Miami County, Indiana",35815,95.80244,377.3885,373.8423,3.546203,2019
IN,18,105,"Monroe County, Indiana",146461,371.2367,411.3214,394.5219,16.79955,2019
IN,18,107,"Montgomery County, Indiana",38287,75.86884,505.4457,504.6472,0.7984543,2019
IN,18,109,"Morgan County, Indiana",69922,173.1428,409.4285,403.8401,5.588418,2019
IN,18,111,"Newton County, Indiana",13992,34.82722,403.4341,401.7547,1.679354,2019
IN,18,113,"Noble County, Indiana",47506,115.6302,417.4328,410.8441,6.588756,2019
IN,18,115,"Ohio County, Indiana",5874,68.1836,87.44405,86.14975,1.294296,2019
IN,18,117,"Orange County, Indiana",19545,49.06143,408.192,398.3781,9.813845,2019
IN,18,119,"Owen County, Indiana",20835,54.07533,387.8311,385.2958,2.535301,2019
IN,18,121,"Parke County, Indiana",16946,38.10479,449.9934,444.7211,5.272303,2019
IN,18,123,"Perry County, Indiana",19102,50.03928,386.2899,381.7401,4.549803,2019
IN,18,125,"Pike County, Indiana",12378,37.02636,341.0943,334.3024,6.79196,2019
IN,18,127,"Porter County, Indiana",168636,403.3541,521.804,418.0842,103.7197,2019
IN,18,129,"Posey County, Indiana",25560,62.43763,419.3252,409.3685,9.956632,2019
IN,18,131,"Pulaski County, Indiana",12559,28.95948,434.5339,433.6749,0.8590052,2019
IN,18,133,"Putnam County, Indiana",37384,77.79625,482.694,480.5373,2.156725,2019
IN,18,135,"Randolph County, Indiana",24926,55.09978,453.3137,452.3792,0.9344785,2019
IN,18,137,"Ripley County, Indiana",28391,63.59658,448.0616,446.4234,1.638275,2019
IN,18,139,"Rush County, Indiana",16641,40.77441,408.4604,408.1237,0.3367853,2019
IN,18,141,"St. Joseph County, Indiana",270216,590.1276,461.3856,457.8941,3.491464,2019
IN,18,143,"Scott County, Indiana",23759,124.784,192.748,190.4011,2.34692,2019
IN,18,145,"Shelby County, Indiana",44438,108.0852,412.7564,411.1385,1.617917,2019
IN,18,147,"Spencer County, Indiana",20447,51.53392,401.4264,396.7678,4.658655,2019
IN,18,149,"Starke County, Indiana",22952,74.24367,312.2057,309.1442,3.061459,2019
IN,18,151,"Steuben County, Indiana",34453,111.5788,322.4664,308.7772,13.68917,2019
IN,18,153,"Sullivan County, Indiana",20730,46.35797,454.1158,447.1723,6.943552,2019
IN,18,155,"Switzerland County, Indiana",10685,48.4213,223.4387,220.6674,2.771323,2019
IN,18,157,"Tippecanoe County, Indiana",191553,383.9452,503.2434,498.9071,4.336264,2019
IN,18,159,"Tipton County, Indiana",15162,58.19433,260.5671,260.5408,0.02626576,2019
IN,18,161,"Union County, Indiana",7113,44.128,165.1772,161.1902,3.987059,2019
IN,18,163,"Vanderburgh County, Indiana",181291,775.824,236.6353,233.6754,2.959916,2019
IN,18,165,"Vermillion County, Indiana",15539,60.49499,259.9126,256.8643,3.048301,2019
IN,18,167,"Vigo County, Indiana",107459,266.284,410.4504,403.5504,6.899963,2019
IN,18,169,"Wabash County, Indiana",31389,76.08756,420.9758,412.5378,8.437922,2019
IN,18,171,"Warren County, Indiana",8237,22.58628,366.4058,364.6905,1.715353,2019
IN,18,173,"Warrick County, Indiana",62280,161.8443,391.0521,384.8144,6.237704,2019
IN,18,175,"Washington County, Indiana",27848,54.21154,516.5987,513.6913,2.907351,2019
IN,18,177,"Wayne County, Indiana",66342,165.1307,404.3421,401.7545,2.58765,2019
IN,18,179,"Wells County, Indiana",28011,76.09883,370.2479,368.0871,2.160773,2019
IN,18,181,"White County, Indiana",24149,47.80653,508.6792,505.1402,3.53906,2019
IN,18,183,"Whitley County, Indiana",33730,100.512,337.9145,335.5817,2.332796,2019
IA,19,1,"Adair County, Iowa",7085,12.44575,570.2737,569.2707,1.003092,2019
IA,19,3,"Adams County, Iowa",3670,8.667253,425.5055,423.4329,2.072548,2019
IA,19,5,"Allamakee County, Iowa",13813,21.61511,658.7713,639.0438,19.72753,2019
IA,19,7,"Appanoose County, Iowa",12452,25.03964,516.2444,497.2914,18.95299,2019
IA,19,9,"Audubon County, Iowa",5571,12.57672,443.4062,442.9613,0.4448901,2019
IA,19,11,"Benton County, Iowa",25636,35.79935,718.364,716.1023,2.261745,2019
IA,19,13,"Black Hawk County, Iowa",132393,234.006,572.6791,565.7676,6.91149,2019
IA,19,15,"Boone County, Iowa",26370,46.13703,573.6273,571.5582,2.069017,2019
IA,19,17,"Bremer County, Iowa",24864,57.09574,439.4044,435.4791,3.925295,2019
IA,19,19,"Buchanan County, Iowa",21118,36.97906,573.0952,571.08,2.015258,2019
IA,19,21,"Buena Vista County, Iowa",20058,34.8896,580.2266,574.8992,5.327491,2019
IA,19,23,"Butler County, Iowa",14628,25.21469,581.7578,580.1381,1.619692,2019
IA,19,25,"Calhoun County, Iowa",9744,17.09935,572.114,569.8461,2.267897,2019
IA,19,27,"Carroll County, Iowa",20281,35.61588,570.2654,569.437,0.8283239,2019
IA,19,29,"Cass County, Iowa",13091,23.20036,564.9484,564.2584,0.6900283,2019
IA,19,31,"Cedar County, Iowa",18457,31.85198,581.9272,579.4617,2.465584,2019
IA,19,33,"Cerro Gordo County, Iowa",42834,75.37218,575.1183,568.2999,6.818436,2019
IA,19,35,"Cherokee County, Iowa",11343,19.66176,577.0699,576.9066,0.163383,2019
IA,19,37,"Chickasaw County, Iowa",12026,23.84579,505.658,504.3238,1.334157,2019
IA,19,39,"Clarke County, Iowa",9360,21.70855,431.7552,431.1665,0.5887077,2019
IA,19,41,"Clay County, Iowa",16211,28.57884,572.5919,567.2379,5.353943,2019
IA,19,43,"Clayton County, Iowa",17625,22.6398,792.6645,778.4962,14.16826,2019
IA,19,45,"Clinton County, Iowa",46909,67.50333,710.1754,694.9139,15.26145,2019
IA,19,47,"Crawford County, Iowa",17034,23.85081,715.0369,714.1898,0.847212,2019
IA,19,49,"Dallas County, Iowa",87099,148.047,591.6063,588.3198,3.286483,2019
IA,19,51,"Davis County, Iowa",8920,17.76226,504.8541,502.1884,2.665682,2019
IA,19,53,"Decatur County, Iowa",7979,15.00146,533.4805,531.8817,1.598758,2019
IA,19,55,"Delaware County, Iowa",17183,29.74474,578.9134,577.6819,1.231497,2019
IA,19,57,"Des Moines County, Iowa",39386,94.64859,429.7747,416.1288,13.64593,2019
IA,19,59,"Dickinson County, Iowa",17127,45.00946,403.9614,380.52,23.44139,2019
IA,19,61,"Dubuque County, Iowa",96982,159.4314,616.4611,608.2993,8.161729,2019
IA,19,63,"Emmet County, Iowa",9438,23.83998,402.5211,395.8896,6.631523,2019
IA,19,65,"Fayette County, Iowa",19803,27.09659,731.34,730.83,0.5099275,2019
IA,19,67,"Floyd County, Iowa",15786,31.53411,501.3822,500.6008,0.7814434,2019
IA,19,69,"Franklin County, Iowa",10162,17.46131,582.524,581.9723,0.5516832,2019
IA,19,71,"Fremont County, Iowa",6946,13.58852,516.6384,511.1667,5.471606,2019
IA,19,73,"Greene County, Iowa",8950,15.71229,571.2609,569.6177,1.643136,2019
IA,19,75,"Grundy County, Iowa",12299,24.50709,501.8912,501.8547,0.03645036,2019
IA,19,77,"Guthrie County, Iowa",10669,18.06407,593.0739,590.6201,2.453885,2019
IA,19,79,"Hamilton County, Iowa",14997,26.00245,577.5122,576.7534,0.7588224,2019
IA,19,81,"Hancock County, Iowa",10802,18.91754,573.0377,571.0046,2.033047,2019
IA,19,83,"Hardin County, Iowa",17061,29.96788,569.9956,569.3096,0.6860012,2019
IA,19,85,"Harrison County, Iowa",14089,20.21833,701.6349,696.8429,4.792019,2019
IA,19,87,"Henry County, Iowa",19941,45.9166,436.5175,434.2874,2.230113,2019
IA,19,89,"Howard County, Iowa",9226,19.49512,473.6062,473.2465,0.3596457,2019
IA,19,91,"Humboldt County, Iowa",9554,21.99504,435.6743,434.3707,1.30368,2019
IA,19,93,"Ida County, Iowa",6901,15.99276,432.0508,431.5078,0.543038,2019
IA,19,95,"Iowa County, Iowa",16189,27.60484,587.4926,586.4551,1.037398,2019
IA,19,97,"Jackson County, Iowa",19401,30.50263,649.6069,636.0435,13.5634,2019
IA,19,99,"Jasper County, Iowa",36971,50.61657,732.9529,730.413,2.539927,2019
IA,19,101,"Jefferson County, Iowa",18148,41.66943,436.8841,435.5232,1.36094,2019
IA,19,103,"Johnson County, Iowa",148577,242.3803,623.0634,612.9913,10.07212,2019
IA,19,105,"Jones County, Iowa",20559,35.71637,577.0789,575.6184,1.460429,2019
IA,19,107,"Keokuk County, Iowa",10188,17.59035,579.9258,579.181,0.7447772,2019
IA,19,109,"Kossuth County, Iowa",14978,15.39788,974.324,972.7311,1.5929,2019
IA,19,111,"Lee County, Iowa",34227,66.13273,538.8887,517.5501,21.33862,2019
IA,19,113,"Linn County, Iowa",223861,312.1849,724.6688,717.0782,7.590623,2019
IA,19,115,"Louisa County, Iowa",11178,27.82177,417.5187,401.7718,15.74692,2019
IA,19,117,"Lucas County, Iowa",8583,19.9325,434.4076,430.6034,3.8042,2019
IA,19,119,"Lyon County, Iowa",11776,20.03913,587.7794,587.6503,0.1291122,2019
IA,19,121,"Madison County, Iowa",16012,28.54158,562.1582,561.0062,1.152067,2019
IA,19,123,"Mahaska County, Iowa",22164,38.82571,573.3975,570.8588,2.538735,2019
IA,19,125,"Marion County, Iowa",33172,59.82442,570.5076,554.4893,16.01822,2019
IA,19,127,"Marshall County, Iowa",39964,69.80574,573.1992,572.5031,0.6961731,2019
IA,19,129,"Mills County, Iowa",15034,34.36879,440.6418,437.4317,3.210018,2019
IA,19,131,"Mitchell County, Iowa",10608,22.61192,469.5649,469.1331,0.4318225,2019
IA,19,133,"Monona County, Iowa",8730,12.57795,698.9338,694.0719,4.861892,2019
IA,19,135,"Monroe County, Iowa",7807,18.00023,434.3046,433.7166,0.5879526,2019
IA,19,137,"Montgomery County, Iowa",10053,23.70449,425.0275,424.0969,0.9306773,2019
IA,19,139,"Muscatine County, Iowa",42889,98.04434,449.1293,437.4449,11.68437,2019
IA,19,141,"O'Brien County, Iowa",13835,24.14337,573.2079,573.0352,0.1727607,2019
IA,19,143,"Osceola County, Iowa",6052,15.17984,399.3953,398.6867,0.708599,2019
IA,19,145,"Page County, Iowa",15268,28.54132,535.4684,534.9437,0.5247592,2019
IA,19,147,"Palo Alto County, Iowa",9003,15.96662,569.4348,563.8638,5.570963,2019
IA,19,149,"Plymouth County, Iowa",25068,29.05329,863.6689,862.8284,0.8404869,2019
IA,19,151,"Pocahontas County, Iowa",6797,11.77498,578.6566,577.241,1.415655,2019
IA,19,153,"Polk County, Iowa",479612,838.1699,591.5345,572.2134,19.32114,2019
IA,19,155,"Pottawattamie County, Iowa",93393,98.25558,959.1403,950.5109,8.629388,2019
IA,19,157,"Poweshiek County, Iowa",18388,31.43658,586.0673,584.9236,1.143614,2019
IA,19,159,"Ringgold County, Iowa",4964,9.269883,538.8656,535.4976,3.368019,2019
IA,19,161,"Sac County, Iowa",9802,17.0463,578.3307,575.022,3.308679,2019
