STATE,STATENAME,ST_CASE,WEATHER,WEATHERNAME
26,Michigan,260898,1,Clear
26,Michigan,260899,1,Clear
26,Michigan,260900,4,Snow
26,Michigan,260901,10,Cloudy
26,Michigan,260902,1,Clear
26,Michigan,260903,1,Clear
26,Michigan,260904,2,Rain
26,Michigan,260905,1,Clear
26,Michigan,260906,1,Clear
26,Michigan,260907,10,Cloudy
26,Michigan,260908,10,Cloudy
26,Michigan,260909,1,Clear
26,Michigan,260910,1,Clear
26,Michigan,260911,4,Snow
26,Michigan,260912,1,Clear
26,Michigan,260913,4,Snow
26,Michigan,260914,1,Clear
26,Michigan,260915,1,Clear
26,Michigan,260916,1,Clear
26,Michigan,260917,1,Clear
26,Michigan,260918,1,Clear
26,Michigan,260919,4,Snow
26,Michigan,260920,10,Cloudy
26,Michigan,260921,1,Clear
26,Michigan,260922,1,Clear
26,Michigan,260923,1,Clear
26,Michigan,260924,1,Clear
26,Michigan,260925,1,Clear
26,Michigan,260926,1,Clear
26,Michigan,260927,1,Clear
26,Michigan,260928,1,Clear
26,Michigan,260929,5,"Fog, Smog, Smoke"
26,Michigan,260930,10,Cloudy
26,Michigan,260931,10,Cloudy
26,Michigan,260932,4,Snow
26,Michigan,260933,2,Rain
26,Michigan,260934,2,Rain
26,Michigan,260935,1,Clear
26,Michigan,260936,10,Cloudy
26,Michigan,260937,10,Cloudy
26,Michigan,260938,10,Cloudy
26,Michigan,260939,1,Clear
26,Michigan,260940,10,Cloudy
26,Michigan,260941,10,Cloudy
26,Michigan,260942,1,Clear
26,Michigan,260943,11,Blowing Snow
26,Michigan,260944,1,Clear
26,Michigan,260945,1,Clear
26,Michigan,260946,1,Clear
26,Michigan,260947,4,Snow
26,Michigan,260948,1,Clear
26,Michigan,260949,1,Clear
26,Michigan,260950,2,Rain
26,Michigan,260951,1,Clear
26,Michigan,260952,10,Cloudy
26,Michigan,260953,2,Rain
26,Michigan,260953,10,Cloudy
26,Michigan,260954,10,Cloudy
26,Michigan,260955,1,Clear
26,Michigan,260956,10,Cloudy
26,Michigan,260957,1,Clear
26,Michigan,260958,1,Clear
26,Michigan,260959,10,Cloudy
26,Michigan,260960,4,Snow
26,Michigan,260961,1,Clear
26,Michigan,260962,1,Clear
26,Michigan,260963,4,Snow
26,Michigan,260964,1,Clear
26,Michigan,260965,1,Clear
26,Michigan,260966,1,Clear
26,Michigan,260967,5,"Fog, Smog, Smoke"
26,Michigan,260968,1,Clear
26,Michigan,260969,10,Cloudy
26,Michigan,260970,1,Clear
26,Michigan,260971,1,Clear
26,Michigan,260972,1,Clear
26,Michigan,260973,1,Clear
26,Michigan,260974,4,Snow
26,Michigan,260975,2,Rain
26,Michigan,260976,1,Clear
26,Michigan,260977,1,Clear
26,Michigan,260978,1,Clear
26,Michigan,260979,10,Cloudy
26,Michigan,260980,10,Cloudy
26,Michigan,260981,1,Clear
26,Michigan,260982,1,Clear
26,Michigan,260983,1,Clear
26,Michigan,260984,1,Clear
26,Michigan,260985,1,Clear
26,Michigan,260986,1,Clear
26,Michigan,260987,1,Clear
26,Michigan,260988,2,Rain
26,Michigan,260989,1,Clear
26,Michigan,260990,1,Clear
26,Michigan,260991,1,Clear
26,Michigan,260992,1,Clear
26,Michigan,260993,2,Rain
26,Michigan,260994,1,Clear
26,Michigan,260995,1,Clear
26,Michigan,260996,10,Cloudy
26,Michigan,260997,10,Cloudy
26,Michigan,260998,1,Clear
26,Michigan,260999,1,Clear
26,Michigan,261000,1,Clear
26,Michigan,261001,10,Cloudy
26,Michigan,261002,2,Rain
26,Michigan,261003,1,Clear
26,Michigan,261004,1,Clear
26,Michigan,261005,1,Clear
26,Michigan,261006,2,Rain
26,Michigan,261007,10,Cloudy
26,Michigan,261008,2,Rain
26,Michigan,261009,1,Clear
26,Michigan,261010,1,Clear
26,Michigan,261011,1,Clear
26,Michigan,261012,1,Clear
26,Michigan,261013,10,Cloudy
26,Michigan,261014,2,Rain
26,Michigan,261015,1,Clear
26,Michigan,261016,10,Cloudy
26,Michigan,261017,4,Snow
26,Michigan,261018,1,Clear
26,Michigan,261019,1,Clear
26,Michigan,261020,1,Clear
26,Michigan,261021,10,Cloudy
26,Michigan,261022,2,Rain
26,Michigan,261023,1,Clear
26,Michigan,261024,4,Snow
26,Michigan,261025,11,Blowing Snow
26,Michigan,261026,1,Clear
26,Michigan,261027,1,Clear
26,Michigan,261028,1,Clear
26,Michigan,261029,1,Clear
26,Michigan,261030,1,Clear
26,Michigan,261031,1,Clear
26,Michigan,261032,4,Snow
26,Michigan,261033,10,Cloudy
26,Michigan,261034,1,Clear
26,Michigan,261035,10,Cloudy
26,Michigan,261036,1,Clear
26,Michigan,261037,1,Clear
26,Michigan,261038,1,Clear
26,Michigan,261039,1,Clear
26,Michigan,261040,1,Clear
26,Michigan,261041,10,Cloudy
26,Michigan,261042,2,Rain
26,Michigan,261043,1,Clear
26,Michigan,261044,1,Clear
26,Michigan,261045,2,Rain
26,Michigan,261046,10,Cloudy
26,Michigan,261047,10,Cloudy
26,Michigan,261048,1,Clear
26,Michigan,261049,1,Clear
26,Michigan,261050,1,Clear
26,Michigan,261051,1,Clear
26,Michigan,261052,1,Clear
26,Michigan,261053,1,Clear
26,Michigan,261054,1,Clear
26,Michigan,261055,1,Clear
26,Michigan,261056,1,Clear
26,Michigan,261057,1,Clear
26,Michigan,261058,1,Clear
26,Michigan,261059,1,Clear
26,Michigan,261060,10,Cloudy
26,Michigan,261061,10,Cloudy
26,Michigan,261062,1,Clear
26,Michigan,261063,2,Rain
26,Michigan,261064,1,Clear
26,Michigan,261065,1,Clear
26,Michigan,261066,2,Rain
26,Michigan,261067,2,Rain
26,Michigan,261068,1,Clear
26,Michigan,261069,1,Clear
26,Michigan,261070,1,Clear
26,Michigan,261071,1,Clear
26,Michigan,261072,1,Clear
26,Michigan,261073,1,Clear
26,Michigan,261074,1,Clear
26,Michigan,261075,10,Cloudy
26,Michigan,261076,1,Clear
26,Michigan,261077,2,Rain
26,Michigan,261078,10,Cloudy
26,Michigan,261079,1,Clear
26,Michigan,261080,1,Clear
26,Michigan,261081,1,Clear
26,Michigan,261082,10,Cloudy
26,Michigan,261083,2,Rain
27,Minnesota,270001,10,Cloudy
27,Minnesota,270002,1,Clear
27,Minnesota,270003,1,Clear
27,Minnesota,270004,1,Clear
27,Minnesota,270005,11,Blowing Snow
27,Minnesota,270006,99,Reported as Unknown
27,Minnesota,270007,4,Snow
27,Minnesota,270007,11,Blowing Snow
27,Minnesota,270008,11,Blowing Snow
27,Minnesota,270009,10,Cloudy
27,Minnesota,270010,1,Clear
27,Minnesota,270011,1,Clear
27,Minnesota,270012,1,Clear
27,Minnesota,270013,1,Clear
27,Minnesota,270014,1,Clear
27,Minnesota,270015,10,Cloudy
27,Minnesota,270016,10,Cloudy
27,Minnesota,270017,98,Not Reported
27,Minnesota,270018,4,Snow
27,Minnesota,270019,1,Clear
27,Minnesota,270020,10,Cloudy
27,Minnesota,270021,1,Clear
27,Minnesota,270022,4,Snow
27,Minnesota,270023,1,Clear
27,Minnesota,270024,1,Clear
27,Minnesota,270025,1,Clear
27,Minnesota,270026,1,Clear
27,Minnesota,270027,10,Cloudy
27,Minnesota,270028,1,Clear
27,Minnesota,270029,1,Clear
27,Minnesota,270030,10,Cloudy
27,Minnesota,270031,4,Snow
27,Minnesota,270031,10,Cloudy
27,Minnesota,270032,1,Clear
27,Minnesota,270033,1,Clear
27,Minnesota,270034,1,Clear
27,Minnesota,270035,1,Clear
27,Minnesota,270036,1,Clear
27,Minnesota,270037,1,Clear
27,Minnesota,270038,10,Cloudy
27,Minnesota,270038,11,Blowing Snow
27,Minnesota,270039,1,Clear
27,Minnesota,270040,1,Clear
27,Minnesota,270041,1,Clear
27,Minnesota,270042,1,Clear
27,Minnesota,270043,1,Clear
27,Minnesota,270044,1,Clear
27,Minnesota,270045,10,Cloudy
27,Minnesota,270046,1,Clear
27,Minnesota,270047,1,Clear
27,Minnesota,270049,1,Clear
27,Minnesota,270050,1,Clear
27,Minnesota,270052,1,Clear
27,Minnesota,270053,1,Clear
27,Minnesota,270054,1,Clear
27,Minnesota,270055,1,Clear
27,Minnesota,270056,4,Snow
27,Minnesota,270057,1,Clear
27,Minnesota,270058,2,Rain
27,Minnesota,270059,10,Cloudy
27,Minnesota,270060,1,Clear
27,Minnesota,270061,1,Clear
27,Minnesota,270062,10,Cloudy
27,Minnesota,270063,1,Clear
27,Minnesota,270064,1,Clear
27,Minnesota,270065,6,Severe Crosswinds
27,Minnesota,270066,1,Clear
27,Minnesota,270067,10,Cloudy
27,Minnesota,270068,1,Clear
27,Minnesota,270069,1,Clear
27,Minnesota,270070,2,Rain
27,Minnesota,270071,1,Clear
27,Minnesota,270072,1,Clear
27,Minnesota,270073,4,Snow
27,Minnesota,270073,11,Blowing Snow
27,Minnesota,270074,1,Clear
27,Minnesota,270075,2,Rain
27,Minnesota,270076,1,Clear
27,Minnesota,270077,2,Rain
27,Minnesota,270078,10,Cloudy
27,Minnesota,270079,10,Cloudy
27,Minnesota,270081,10,Cloudy
27,Minnesota,270082,4,Snow
27,Minnesota,270083,99,Reported as Unknown
27,Minnesota,270084,10,Cloudy
27,Minnesota,270086,10,Cloudy
27,Minnesota,270087,1,Clear
27,Minnesota,270088,1,Clear
27,Minnesota,270089,10,Cloudy
27,Minnesota,270090,10,Cloudy
27,Minnesota,270091,1,Clear
27,Minnesota,270092,1,Clear
27,Minnesota,270093,10,Cloudy
27,Minnesota,270094,1,Clear
27,Minnesota,270095,10,Cloudy
27,Minnesota,270096,10,Cloudy
27,Minnesota,270097,1,Clear
27,Minnesota,270098,10,Cloudy
27,Minnesota,270099,1,Clear
27,Minnesota,270100,1,Clear
27,Minnesota,270101,1,Clear
27,Minnesota,270102,1,Clear
27,Minnesota,270103,1,Clear
27,Minnesota,270104,1,Clear
27,Minnesota,270105,10,Cloudy
27,Minnesota,270106,99,Reported as Unknown
27,Minnesota,270107,6,Severe Crosswinds
27,Minnesota,270108,1,Clear
27,Minnesota,270109,1,Clear
27,Minnesota,270110,1,Clear
27,Minnesota,270111,4,Snow
27,Minnesota,270112,1,Clear
27,Minnesota,270113,1,Clear
27,Minnesota,270114,1,Clear
27,Minnesota,270115,1,Clear
27,Minnesota,270116,1,Clear
27,Minnesota,270117,1,Clear
27,Minnesota,270118,1,Clear
27,Minnesota,270119,10,Cloudy
27,Minnesota,270120,2,Rain
27,Minnesota,270120,10,Cloudy
27,Minnesota,270121,1,Clear
27,Minnesota,270122,99,Reported as Unknown
27,Minnesota,270123,10,Cloudy
27,Minnesota,270124,1,Clear
27,Minnesota,270125,1,Clear
27,Minnesota,270126,10,Cloudy
27,Minnesota,270127,1,Clear
27,Minnesota,270128,1,Clear
27,Minnesota,270129,1,Clear
27,Minnesota,270131,1,Clear
27,Minnesota,270132,1,Clear
27,Minnesota,270133,1,Clear
27,Minnesota,270134,1,Clear
27,Minnesota,270135,1,Clear
27,Minnesota,270136,1,Clear
27,Minnesota,270137,1,Clear
27,Minnesota,270139,1,Clear
27,Minnesota,270140,1,Clear
27,Minnesota,270141,1,Clear
27,Minnesota,270142,10,Cloudy
27,Minnesota,270143,1,Clear
27,Minnesota,270144,1,Clear
27,Minnesota,270145,1,Clear
27,Minnesota,270146,1,Clear
27,Minnesota,270147,1,Clear
27,Minnesota,270148,1,Clear
27,Minnesota,270149,1,Clear
27,Minnesota,270150,1,Clear
27,Minnesota,270151,1,Clear
27,Minnesota,270152,1,Clear
27,Minnesota,270153,1,Clear
27,Minnesota,270154,1,Clear
27,Minnesota,270155,1,Clear
27,Minnesota,270156,1,Clear
27,Minnesota,270157,1,Clear
27,Minnesota,270158,1,Clear
27,Minnesota,270159,1,Clear
27,Minnesota,270160,10,Cloudy
27,Minnesota,270161,1,Clear
27,Minnesota,270162,1,Clear
27,Minnesota,270163,1,Clear
27,Minnesota,270164,1,Clear
27,Minnesota,270165,1,Clear
27,Minnesota,270166,1,Clear
27,Minnesota,270167,1,Clear
27,Minnesota,270168,1,Clear
27,Minnesota,270169,1,Clear
27,Minnesota,270170,1,Clear
27,Minnesota,270171,1,Clear
27,Minnesota,270172,1,Clear
27,Minnesota,270173,1,Clear
27,Minnesota,270174,10,Cloudy
27,Minnesota,270175,1,Clear
27,Minnesota,270176,10,Cloudy
27,Minnesota,270177,10,Cloudy
27,Minnesota,270178,99,Reported as Unknown
27,Minnesota,270179,1,Clear
27,Minnesota,270180,1,Clear
27,Minnesota,270181,10,Cloudy
27,Minnesota,270182,2,Rain
27,Minnesota,270183,1,Clear
27,Minnesota,270184,1,Clear
27,Minnesota,270185,1,Clear
27,Minnesota,270186,1,Clear
27,Minnesota,270187,1,Clear
27,Minnesota,270189,1,Clear
27,Minnesota,270190,1,Clear
27,Minnesota,270191,1,Clear
27,Minnesota,270192,1,Clear
27,Minnesota,270193,1,Clear
27,Minnesota,270194,1,Clear
27,Minnesota,270195,1,Clear
27,Minnesota,270196,1,Clear
27,Minnesota,270197,1,Clear
27,Minnesota,270198,1,Clear
27,Minnesota,270199,1,Clear
27,Minnesota,270200,5,"Fog, Smog, Smoke"
27,Minnesota,270201,1,Clear
27,Minnesota,270202,1,Clear
27,Minnesota,270203,1,Clear
27,Minnesota,270204,1,Clear
27,Minnesota,270205,1,Clear
27,Minnesota,270206,1,Clear
27,Minnesota,270207,1,Clear
27,Minnesota,270208,1,Clear
27,Minnesota,270209,1,Clear
27,Minnesota,270210,1,Clear
27,Minnesota,270211,1,Clear
27,Minnesota,270212,1,Clear
27,Minnesota,270213,1,Clear
27,Minnesota,270214,1,Clear
27,Minnesota,270215,10,Cloudy
27,Minnesota,270216,1,Clear
27,Minnesota,270217,1,Clear
27,Minnesota,270218,1,Clear
27,Minnesota,270219,10,Cloudy
27,Minnesota,270220,1,Clear
27,Minnesota,270221,1,Clear
27,Minnesota,270222,1,Clear
27,Minnesota,270224,1,Clear
27,Minnesota,270225,1,Clear
27,Minnesota,270226,1,Clear
27,Minnesota,270227,10,Cloudy
27,Minnesota,270228,1,Clear
27,Minnesota,270229,1,Clear
27,Minnesota,270230,10,Cloudy
27,Minnesota,270231,1,Clear
27,Minnesota,270232,1,Clear
27,Minnesota,270233,2,Rain
27,Minnesota,270233,10,Cloudy
27,Minnesota,270234,2,Rain
27,Minnesota,270235,1,Clear
27,Minnesota,270236,2,Rain
27,Minnesota,270237,10,Cloudy
27,Minnesota,270238,1,Clear
27,Minnesota,270239,1,Clear
27,Minnesota,270240,1,Clear
27,Minnesota,270241,1,Clear
27,Minnesota,270243,5,"Fog, Smog, Smoke"
27,Minnesota,270244,1,Clear
27,Minnesota,270245,1,Clear
27,Minnesota,270246,1,Clear
27,Minnesota,270247,1,Clear
27,Minnesota,270248,5,"Fog, Smog, Smoke"
27,Minnesota,270248,10,Cloudy
27,Minnesota,270249,1,Clear
27,Minnesota,270250,1,Clear
27,Minnesota,270251,1,Clear
27,Minnesota,270252,1,Clear
27,Minnesota,270253,1,Clear
27,Minnesota,270255,1,Clear
27,Minnesota,270256,2,Rain
27,Minnesota,270257,5,"Fog, Smog, Smoke"
27,Minnesota,270259,1,Clear
27,Minnesota,270260,1,Clear
27,Minnesota,270261,1,Clear
27,Minnesota,270262,1,Clear
27,Minnesota,270263,1,Clear
27,Minnesota,270264,1,Clear
27,Minnesota,270266,1,Clear
27,Minnesota,270267,1,Clear
27,Minnesota,270268,1,Clear
27,Minnesota,270269,2,Rain
27,Minnesota,270269,10,Cloudy
27,Minnesota,270270,1,Clear
27,Minnesota,270271,10,Cloudy
27,Minnesota,270272,1,Clear
27,Minnesota,270273,10,Cloudy
27,Minnesota,270274,1,Clear
27,Minnesota,270275,10,Cloudy
27,Minnesota,270276,99,Reported as Unknown
27,Minnesota,270277,1,Clear
27,Minnesota,270278,1,Clear
27,Minnesota,270279,10,Cloudy
27,Minnesota,270280,1,Clear
27,Minnesota,270281,1,Clear
27,Minnesota,270282,1,Clear
27,Minnesota,270283,1,Clear
27,Minnesota,270284,1,Clear
27,Minnesota,270285,1,Clear
27,Minnesota,270286,1,Clear
27,Minnesota,270287,1,Clear
27,Minnesota,270288,10,Cloudy
27,Minnesota,270289,1,Clear
27,Minnesota,270291,1,Clear
27,Minnesota,270292,2,Rain
27,Minnesota,270293,1,Clear
27,Minnesota,270294,1,Clear
27,Minnesota,270295,2,Rain
27,Minnesota,270295,10,Cloudy
27,Minnesota,270296,1,Clear
27,Minnesota,270297,10,Cloudy
27,Minnesota,270298,1,Clear
27,Minnesota,270299,1,Clear
27,Minnesota,270300,1,Clear
27,Minnesota,270301,1,Clear
27,Minnesota,270302,1,Clear
27,Minnesota,270303,2,Rain
27,Minnesota,270304,1,Clear
27,Minnesota,270305,1,Clear
27,Minnesota,270306,1,Clear
27,Minnesota,270307,1,Clear
27,Minnesota,270308,1,Clear
27,Minnesota,270309,1,Clear
27,Minnesota,270310,1,Clear
27,Minnesota,270311,1,Clear
27,Minnesota,270312,1,Clear
27,Minnesota,270313,1,Clear
27,Minnesota,270314,1,Clear
27,Minnesota,270315,2,Rain
27,Minnesota,270315,10,Cloudy
27,Minnesota,270316,2,Rain
27,Minnesota,270317,1,Clear
27,Minnesota,270318,1,Clear
27,Minnesota,270319,1,Clear
27,Minnesota,270320,5,"Fog, Smog, Smoke"
27,Minnesota,270321,1,Clear
27,Minnesota,270322,1,Clear
27,Minnesota,270323,5,"Fog, Smog, Smoke"
27,Minnesota,270324,1,Clear
27,Minnesota,270325,1,Clear
27,Minnesota,270326,10,Cloudy
27,Minnesota,270327,1,Clear
27,Minnesota,270328,1,Clear
27,Minnesota,270329,10,Cloudy
27,Minnesota,270330,2,Rain
27,Minnesota,270331,10,Cloudy
27,Minnesota,270332,1,Clear
27,Minnesota,270333,10,Cloudy
27,Minnesota,270334,1,Clear
27,Minnesota,270335,10,Cloudy
27,Minnesota,270336,1,Clear
27,Minnesota,270337,2,Rain
27,Minnesota,270337,10,Cloudy
27,Minnesota,270338,1,Clear
27,Minnesota,270339,10,Cloudy
27,Minnesota,270340,1,Clear
27,Minnesota,270341,1,Clear
27,Minnesota,270342,1,Clear
27,Minnesota,270344,1,Clear
27,Minnesota,270345,1,Clear
27,Minnesota,270346,1,Clear
27,Minnesota,270347,1,Clear
27,Minnesota,270348,1,Clear
27,Minnesota,270349,1,Clear
27,Minnesota,270350,1,Clear
27,Minnesota,270351,1,Clear
27,Minnesota,270352,1,Clear
27,Minnesota,270353,1,Clear
27,Minnesota,270354,1,Clear
27,Minnesota,270355,1,Clear
27,Minnesota,270356,1,Clear
27,Minnesota,270357,1,Clear
27,Minnesota,270358,1,Clear
27,Minnesota,270359,1,Clear
27,Minnesota,270360,10,Cloudy
27,Minnesota,270361,2,Rain
27,Minnesota,270361,10,Cloudy
27,Minnesota,270362,1,Clear
27,Minnesota,270363,1,Clear
27,Minnesota,270364,1,Clear
27,Minnesota,270365,1,Clear
27,Minnesota,270366,1,Clear
27,Minnesota,270367,1,Clear
27,Minnesota,270368,1,Clear
27,Minnesota,270370,1,Clear
27,Minnesota,270371,2,Rain
27,Minnesota,270373,1,Clear
27,Minnesota,270375,1,Clear
27,Minnesota,270376,1,Clear
27,Minnesota,270377,5,"Fog, Smog, Smoke"
27,Minnesota,270378,1,Clear
27,Minnesota,270379,1,Clear
27,Minnesota,270380,10,Cloudy
27,Minnesota,270381,2,Rain
27,Minnesota,270381,10,Cloudy
27,Minnesota,270382,1,Clear
27,Minnesota,270383,1,Clear
27,Minnesota,270384,4,Snow
27,Minnesota,270385,2,Rain
27,Minnesota,270386,1,Clear
27,Minnesota,270388,10,Cloudy
27,Minnesota,270389,1,Clear
27,Minnesota,270390,1,Clear
27,Minnesota,270391,2,Rain
27,Minnesota,270391,10,Cloudy
27,Minnesota,270392,1,Clear
27,Minnesota,270393,1,Clear
27,Minnesota,270394,1,Clear
27,Minnesota,270395,1,Clear
27,Minnesota,270396,10,Cloudy
27,Minnesota,270397,1,Clear
27,Minnesota,270398,1,Clear
27,Minnesota,270399,1,Clear
27,Minnesota,270400,1,Clear
27,Minnesota,270401,1,Clear
27,Minnesota,270402,1,Clear
27,Minnesota,270403,1,Clear
27,Minnesota,270404,1,Clear
27,Minnesota,270405,1,Clear
27,Minnesota,270406,10,Cloudy
27,Minnesota,270407,1,Clear
27,Minnesota,270408,10,Cloudy
27,Minnesota,270409,1,Clear
27,Minnesota,270410,1,Clear
27,Minnesota,270411,1,Clear
27,Minnesota,270412,1,Clear
27,Minnesota,270414,1,Clear
27,Minnesota,270416,4,Snow
27,Minnesota,270416,11,Blowing Snow
27,Minnesota,270417,10,Cloudy
27,Minnesota,270418,5,"Fog, Smog, Smoke"
27,Minnesota,270420,1,Clear
27,Minnesota,270421,10,Cloudy
27,Minnesota,270422,4,Snow
27,Minnesota,270423,1,Clear
27,Minnesota,270424,1,Clear
27,Minnesota,270425,1,Clear
27,Minnesota,270426,1,Clear
27,Minnesota,270428,1,Clear
27,Minnesota,270429,4,Snow
27,Minnesota,270430,1,Clear
27,Minnesota,270431,1,Clear
27,Minnesota,270432,1,Clear
27,Minnesota,270433,5,"Fog, Smog, Smoke"
27,Minnesota,270434,10,Cloudy
27,Minnesota,270435,5,"Fog, Smog, Smoke"
27,Minnesota,270436,12,Freezing Rain or Drizzle
27,Minnesota,270437,10,Cloudy
27,Minnesota,270438,1,Clear
27,Minnesota,270439,10,Cloudy
27,Minnesota,270440,4,Snow
27,Minnesota,270440,10,Cloudy
27,Minnesota,270441,1,Clear
27,Minnesota,270442,1,Clear
27,Minnesota,270443,4,Snow
27,Minnesota,270444,10,Cloudy
27,Minnesota,270446,1,Clear
27,Minnesota,270447,1,Clear
27,Minnesota,270448,1,Clear
27,Minnesota,270449,1,Clear
27,Minnesota,270450,1,Clear
27,Minnesota,270451,1,Clear
27,Minnesota,270452,2,Rain
27,Minnesota,270453,4,Snow
27,Minnesota,270454,1,Clear
27,Minnesota,270455,1,Clear
27,Minnesota,270456,1,Clear
27,Minnesota,270457,1,Clear
27,Minnesota,270458,1,Clear
27,Minnesota,270459,10,Cloudy
27,Minnesota,270460,12,Freezing Rain or Drizzle
27,Minnesota,270461,1,Clear
27,Minnesota,270462,1,Clear
27,Minnesota,270463,1,Clear
27,Minnesota,270464,1,Clear
27,Minnesota,270465,1,Clear
27,Minnesota,270466,1,Clear
27,Minnesota,270467,1,Clear
27,Minnesota,270468,1,Clear
27,Minnesota,270470,99,Reported as Unknown
27,Minnesota,270471,1,Clear
27,Minnesota,270472,1,Clear
27,Minnesota,270473,2,Rain
27,Minnesota,270473,10,Cloudy
27,Minnesota,270474,1,Clear
27,Minnesota,270475,1,Clear
28,Mississippi,280001,2,Rain
28,Mississippi,280003,10,Cloudy
28,Mississippi,280004,1,Clear
28,Mississippi,280005,1,Clear
28,Mississippi,280006,1,Clear
28,Mississippi,280007,1,Clear
28,Mississippi,280008,5,"Fog, Smog, Smoke"
28,Mississippi,280009,1,Clear
28,Mississippi,280010,1,Clear
28,Mississippi,280011,2,Rain
28,Mississippi,280012,1,Clear
28,Mississippi,280013,1,Clear
28,Mississippi,280014,10,Cloudy
28,Mississippi,280015,10,Cloudy
28,Mississippi,280016,1,Clear
28,Mississippi,280017,1,Clear
28,Mississippi,280018,1,Clear
28,Mississippi,280019,10,Cloudy
28,Mississippi,280020,1,Clear
28,Mississippi,280021,1,Clear
28,Mississippi,280022,1,Clear
28,Mississippi,280023,1,Clear
28,Mississippi,280024,1,Clear
28,Mississippi,280025,1,Clear
28,Mississippi,280026,1,Clear
28,Mississippi,280027,10,Cloudy
28,Mississippi,280028,1,Clear
28,Mississippi,280029,1,Clear
28,Mississippi,280030,1,Clear
28,Mississippi,280031,1,Clear
28,Mississippi,280032,1,Clear
28,Mississippi,280033,2,Rain
28,Mississippi,280033,10,Cloudy
28,Mississippi,280034,2,Rain
28,Mississippi,280035,1,Clear
28,Mississippi,280036,1,Clear
28,Mississippi,280037,2,Rain
28,Mississippi,280037,10,Cloudy
28,Mississippi,280038,12,Freezing Rain or Drizzle
28,Mississippi,280039,2,Rain
28,Mississippi,280040,2,Rain
28,Mississippi,280041,10,Cloudy
28,Mississippi,280042,1,Clear
28,Mississippi,280043,5,"Fog, Smog, Smoke"
28,Mississippi,280043,10,Cloudy
28,Mississippi,280044,2,Rain
28,Mississippi,280044,5,"Fog, Smog, Smoke"
28,Mississippi,280045,2,Rain
28,Mississippi,280046,10,Cloudy
28,Mississippi,280047,1,Clear
28,Mississippi,280048,10,Cloudy
28,Mississippi,280049,2,Rain
28,Mississippi,280049,10,Cloudy
28,Mississippi,280050,1,Clear
28,Mississippi,280051,10,Cloudy
28,Mississippi,280052,1,Clear
28,Mississippi,280053,1,Clear
28,Mississippi,280054,1,Clear
28,Mississippi,280055,2,Rain
28,Mississippi,280056,1,Clear
28,Mississippi,280057,10,Cloudy
28,Mississippi,280058,10,Cloudy
28,Mississippi,280059,1,Clear
28,Mississippi,280060,10,Cloudy
28,Mississippi,280061,1,Clear
28,Mississippi,280062,10,Cloudy
28,Mississippi,280063,2,Rain
28,Mississippi,280063,10,Cloudy
28,Mississippi,280064,2,Rain
28,Mississippi,280065,1,Clear
28,Mississippi,280066,2,Rain
28,Mississippi,280067,2,Rain
28,Mississippi,280068,2,Rain
28,Mississippi,280068,10,Cloudy
28,Mississippi,280069,1,Clear
28,Mississippi,280070,2,Rain
28,Mississippi,280071,1,Clear
28,Mississippi,280072,1,Clear
28,Mississippi,280073,1,Clear
28,Mississippi,280074,1,Clear
28,Mississippi,280075,2,Rain
28,Mississippi,280076,1,Clear
28,Mississippi,280077,1,Clear
28,Mississippi,280078,5,"Fog, Smog, Smoke"
28,Mississippi,280079,2,Rain
28,Mississippi,280079,10,Cloudy
28,Mississippi,280080,2,Rain
28,Mississippi,280081,12,Freezing Rain or Drizzle
28,Mississippi,280082,3,Sleet or Hail
28,Mississippi,280083,1,Clear
28,Mississippi,280084,2,Rain
28,Mississippi,280084,10,Cloudy
28,Mississippi,280085,3,Sleet or Hail
28,Mississippi,280085,10,Cloudy
28,Mississippi,280086,1,Clear
28,Mississippi,280087,3,Sleet or Hail
28,Mississippi,280088,2,Rain
28,Mississippi,280088,3,Sleet or Hail
28,Mississippi,280088,10,Cloudy
28,Mississippi,280089,1,Clear
28,Mississippi,280090,1,Clear
28,Mississippi,280091,1,Clear
28,Mississippi,280092,1,Clear
28,Mississippi,280093,1,Clear
28,Mississippi,280094,1,Clear
28,Mississippi,280095,5,"Fog, Smog, Smoke"
28,Mississippi,280096,2,Rain
28,Mississippi,280097,1,Clear
28,Mississippi,280098,1,Clear
28,Mississippi,280099,1,Clear
28,Mississippi,280100,1,Clear
28,Mississippi,280101,1,Clear
28,Mississippi,280102,2,Rain
28,Mississippi,280103,1,Clear
28,Mississippi,280104,1,Clear
28,Mississippi,280105,1,Clear
28,Mississippi,280106,1,Clear
28,Mississippi,280107,1,Clear
28,Mississippi,280108,1,Clear
28,Mississippi,280109,1,Clear
28,Mississippi,280110,10,Cloudy
28,Mississippi,280112,1,Clear
28,Mississippi,280113,1,Clear
28,Mississippi,280114,1,Clear
28,Mississippi,280115,1,Clear
28,Mississippi,280116,1,Clear
28,Mississippi,280117,1,Clear
28,Mississippi,280118,1,Clear
28,Mississippi,280119,1,Clear
28,Mississippi,280120,1,Clear
28,Mississippi,280121,1,Clear
28,Mississippi,280122,1,Clear
28,Mississippi,280123,10,Cloudy
28,Mississippi,280124,1,Clear
28,Mississippi,280125,1,Clear
28,Mississippi,280126,1,Clear
28,Mississippi,280127,2,Rain
28,Mississippi,280128,1,Clear
28,Mississippi,280129,1,Clear
28,Mississippi,280130,1,Clear
28,Mississippi,280131,1,Clear
28,Mississippi,280132,10,Cloudy
